experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,run_count,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,14,5,-0.4690328165193038,0.014364405659153803,4.2585766500091555,0.20611831805600353,0.4784,0.0049132473986152865,0.996551111111111,0.0003415288791722339
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,15,5,-0.49153203049573035,0.0140170208566763,4.4152433357238765,0.20803080917370204,0.47612000000000004,0.005666745097496446,0.9964488888888889,0.0001643543296631334
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,16,5,-0.5135187029699846,0.014531641080813474,4.5437761631774904,0.19983350242189346,0.47476,0.003948164130326907,0.9962044444444444,0.0003563879146085086
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,17,5,-0.5335058323088558,0.014961141108888187,4.670185457763672,0.20918027768320407,0.47219999999999995,0.006476109943476873,0.996488888888889,0.00017141387356158256
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,18,5,-0.5528525747377222,0.014872636024492836,4.768774869537354,0.19577873213501865,0.47216,0.004733708905287697,0.9963911111111111,0.00029464353855942257
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,19,5,-0.5706331624455886,0.015630573853842696,4.891725041656494,0.19961188791139017,0.46856,0.005113511513627405,0.9963377777777778,0.00046438596123015563
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,20,5,-0.5880031108656796,0.015292718603748033,4.984349772949218,0.20490777464872068,0.46807999999999994,0.005903558249056236,0.9964977777777777,0.00022585912795155643
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,21,5,-0.6038550796508789,0.016047748286061737,5.065987919769286,0.1914363509056818,0.46719999999999995,0.004878524367060185,0.9962444444444444,0.0003075189445133134
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,22,5,-0.6194642698773472,0.01627276133595807,5.158477216491699,0.20355878091966145,0.46448,0.0049428736581061655,0.9963511111111112,0.0003371631835561225
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,23,5,-0.6346872546577453,0.016830675361543247,5.22604299041748,0.1987445288442457,0.46552,0.005965903116880126,0.9963555555555554,0.00025385910352876623
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,24,5,-0.6486614968768033,0.016640893430397367,5.323016385192871,0.20213184437371226,0.46335999999999994,0.005720839099293042,0.9965422222222223,0.0003756804526045096
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,25,5,-0.6615401344377345,0.01632309290733662,5.34267262084961,0.19937924441083904,0.46340000000000003,0.006488451279003331,0.9965333333333334,0.0001625415426480301
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,26,5,-0.6742674757229198,0.01662482195467309,5.427134304962159,0.20609335772495005,0.4626,0.006485368146836402,0.9963599999999999,0.00038598918938358205
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,27,5,-0.6864323736190796,0.016884778831225935,5.480182153320312,0.19320476873836076,0.4614,0.005614267539047275,0.9965155555555555,0.00021965180076717337
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,28,5,-0.6984242536856912,0.017239703284005908,5.533335001831055,0.20147685757699083,0.46084,0.004972725610769199,0.9966844444444444,0.0003859891893835716
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,29,5,-0.7094559253501892,0.017359636095674452,5.593668524017334,0.18675466481441413,0.45876,0.005857303133695578,0.9964666666666666,0.0002671292284482708
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,30,5,-0.7202392267365889,0.017461391194047184,5.639989340820312,0.2048778645209932,0.45788,0.006833154469203799,0.9967733333333333,0.00027639656605745535
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,31,5,-0.7300171465145457,0.017690764699494373,5.688541486663818,0.1932389876654824,0.45856,0.0064037489020104445,0.9967244444444443,0.0002437363481457196
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,32,5,-0.7400778078200599,0.017752827867992142,5.733377802886963,0.19798217609889057,0.45760000000000006,0.007586830695356267,0.9966355555555555,0.00028914518545468284
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,33,5,-0.7498449279126254,0.018131727285479505,5.783977351379394,0.19222039688445752,0.45671999999999996,0.00692473826220171,0.9965911111111112,0.0005227184403684671
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,34,5,-0.7590923692581871,0.01785892161963648,5.807615019226074,0.19343792686093683,0.4572399999999999,0.006934551175094176,0.9967866666666667,0.00038987177379232895
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,35,5,-0.7677251352526925,0.018053614577261103,5.855934833068848,0.17091508593902657,0.45552000000000004,0.007069087635614666,0.9967066666666667,0.00021625316667921456
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,36,5,-0.7759927927017213,0.01784764198950378,5.87267233428955,0.1995585688542454,0.45520000000000005,0.007870196947980395,0.9969022222222221,0.0003491082113183425
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,37,5,-0.7834311734563655,0.017601398788292047,5.910452047576905,0.16841890599106218,0.4554,0.006865857557508748,0.9967466666666667,0.00036837983617960413
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,38,5,-0.7910816251876136,0.017325500345340455,5.951929895019532,0.20466704240240743,0.45432000000000006,0.007561216833288143,0.9967377777777777,0.0003605208851675267
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,39,5,-0.7984797173187949,0.01886430438350314,5.978271298065186,0.18325127160057386,0.45464000000000004,0.006829934113884262,0.9968577777777778,0.0005253100201632999
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,40,5,-0.8055657295920632,0.018364217126361167,5.987584606781005,0.1952838920334472,0.4534000000000001,0.007615773105863919,0.9969466666666668,0.00027826623719993726
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,41,5,-0.8122750958581404,0.018689629228963188,6.030330650177001,0.20048076998056663,0.45380000000000004,0.0075006666370396775,0.9970266666666667,0.0005759372393791566
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,42,5,-0.8184733631723576,0.01844784521206333,6.05228103012085,0.19715219998476316,0.4532,0.006880406964707834,0.9968977777777779,0.0003379677828169795
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,43,5,-0.8258699543467435,0.018652639780547983,6.085739858398438,0.19626720044262677,0.45244,0.008106047125448997,0.9969288888888889,0.0003286335345031005
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,44,5,-0.8316130251277578,0.017723549682670453,6.096701974639893,0.1938295382001503,0.45244,0.008012989454629284,0.9969555555555555,0.00033110365390558893
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,45,5,-0.8379655788248236,0.018771698396752922,6.142738033447266,0.18245455267054286,0.45196,0.007777403165581675,0.9970266666666665,0.0003772545396072889
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,46,5,-0.8435194290265169,0.018213657264255754,6.154852002105713,0.19904445300117765,0.45220000000000005,0.007806407624509473,0.9970977777777777,0.00046972542544408084
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,47,5,-0.8486716500611738,0.01850537322751803,6.176240699615478,0.1750931866017875,0.4514,0.007957386505631108,0.9970622222222222,0.0002860544712005712
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,48,5,-0.8541280915138938,0.01911602617132719,6.200116993408203,0.18546550270139764,0.45128,0.008265107379822723,0.9969733333333333,0.0005903336574857014
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,49,5,-0.8590285454698042,0.018946527393378227,6.220512157440186,0.19009713970177367,0.45136000000000004,0.007942795477664003,0.9971155555555555,0.00045308271939822686
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,50,5,-0.8639180546205696,0.018856781946717385,6.2159664237976076,0.18673679610633814,0.45183999999999996,0.007401891650112149,0.996951111111111,0.00029118743698310025
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,51,5,-0.8692004399204254,0.019120857561790102,6.247327097015382,0.17827465649019686,0.45131999999999994,0.008291682579549233,0.9972488888888889,0.00043301982961465094
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,52,5,-0.8738077101447367,0.018837995573422542,6.260869976043701,0.17898498414596134,0.45043999999999995,0.008404046644325579,0.997168888888889,0.00043193506599321614
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,53,5,-0.8778790925060619,0.019342154713213613,6.273775176391601,0.19249964730947913,0.44963999999999993,0.009181938793087225,0.9971111111111112,0.00046107764269436
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,54,5,-0.8821335807644237,0.017877771511106425,6.291832765045166,0.22347342469468331,0.44955999999999996,0.009357777513918555,0.9972844444444444,0.00048772588941933446
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,55,5,-0.8878667307056081,0.018396913366763242,6.3062373768615725,0.182043324599543,0.45047999999999994,0.007441236456396213,0.9974044444444445,0.0002851899951494862
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,56,5,-0.891668976502852,0.01881449233254768,6.340339336853027,0.19438365490525883,0.44916,0.010085038423327898,0.9972044444444444,0.00041437145618844446
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,57,5,-0.8953316426866704,0.01887998064762825,6.335776741638183,0.19698633491319065,0.44948,0.009070391391775777,0.9972888888888889,0.00011439589045539515
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,58,5,-0.8981999145802584,0.019080667716857534,6.344774838562012,0.1982884829342886,0.44980000000000003,0.0091804139340228,0.9973822222222222,0.00046278811513063436
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,59,5,-0.9019428389029069,0.018993362711625647,6.35781063873291,0.20472711847985178,0.44988,0.007912774481811049,0.997311111111111,0.0004682512779045237
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,60,5,-0.9066520968419856,0.018845717497870416,6.373912389068603,0.18104079269968434,0.44924,0.008941364549105463,0.9971377777777777,0.0004220467471621197
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,61,5,-0.9098896598417108,0.018243517344154,6.388169797363281,0.18403816673018097,0.45011999999999996,0.007879847714264535,0.9973377777777778,0.00039170409592625586
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,62,5,-0.9134465911553123,0.018611821494944187,6.401314936981203,0.19596453171617814,0.44968,0.00933552355253844,0.9972222222222223,0.0005499719409228891
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,63,5,-0.9162029134507612,0.018672124800575476,6.404241251831055,0.1872264526312814,0.44948,0.008441089977011257,0.9973955555555556,0.0004381216923229629
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,64,5,-0.9193768686277217,0.018652627926670887,6.4227607377624505,0.18184974655808378,0.44939999999999997,0.009374433316206377,0.9974266666666667,0.00038917449829542987
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,65,5,-0.9228351997271451,0.01846708964114709,6.434025934143067,0.21115679147715016,0.44836,0.009915039082121678,0.9973599999999999,0.00030323360183848733
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,66,5,-0.9255547219293767,0.018962857493730976,6.448092649841309,0.1765241545296984,0.44855999999999996,0.008077623412860979,0.9973466666666667,0.0005721089424010699
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,67,5,-0.9283402366672864,0.019166771124262315,6.44828412475586,0.20290547987666022,0.44912,0.009476919330668583,0.9973022222222223,0.000364674723995286
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,68,5,-0.9322906331773237,0.019121097269988643,6.4621811801147455,0.19011800937751086,0.44848,0.008660946830456791,0.9976577777777778,0.00060789050346059
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,69,5,-0.9337823525706204,0.019565331830641207,6.4650288708496095,0.19991806468426365,0.4488,0.00894874292847884,0.9973599999999999,0.00038980843665054705
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,70,5,-0.9362376708204095,0.01878354365433486,6.477166603851319,0.18570229817777467,0.44844000000000006,0.008786808294255646,0.9974666666666666,0.0004695677024247906
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,71,5,-0.9398893915367127,0.01849339614130388,6.49017412185669,0.20094568411472324,0.44795999999999997,0.009678222977385883,0.997408888888889,0.0003779738053501246
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,72,5,-0.9419401204976168,0.019832912690458154,6.495292389831542,0.2015768900338115,0.44800000000000006,0.009104943712072032,0.9973466666666667,0.00045368178329509566
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,73,5,-0.9450158397327769,0.018109990234475085,6.490050070648193,0.1938816720319843,0.4486,0.00855569985448297,0.9973866666666666,0.0003191810508314987
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,74,5,-0.9467312567953631,0.019538470126197853,6.51781171157837,0.19152095277682873,0.44772,0.00785442550413461,0.9976488888888889,0.000585082034978257
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,75,5,-0.9494205054049057,0.018309026062541478,6.533795570983886,0.2116645651537995,0.44708000000000003,0.01080333281908874,0.99756,0.00033236897539098547
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,76,5,-0.950268069783991,0.018220045870229358,6.525117923583986,0.18594373718586754,0.44848,0.008497764411890919,0.9973644444444446,0.000285708994659952
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,77,5,-0.9526129956418818,0.018571958926038103,6.534418975067139,0.18439169861137933,0.4478,0.00847230783199005,0.9974133333333333,0.0005757657273922227
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,78,5,-0.9560827625101262,0.018308188964125956,6.533696362609862,0.2025452328651184,0.44728,0.010032547034527182,0.9974666666666666,0.0003126943839881932
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,79,5,-0.9576614379501344,0.018556331158978572,6.558296892089844,0.17591792423214728,0.44695999999999997,0.0077050632703437386,0.9975822222222221,0.00032900898708127635
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,80,5,-0.9599901591561057,0.018410635144854533,6.559144693298339,0.18216045665425482,0.44695999999999997,0.009048093721884188,0.9977022222222223,0.00040873185390307397
QminimalityQsFinalNewdata,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,128,1,0,-0.55,81,5,-0.9621272472589666,0.01924794478604298,6.553651029815674,0.18855462280031687,0.44708,0.008190970638453027,0.9973777777777778,0.0005691665988829373
